FILIAL;NOTA;PROD;DESCRICAO;NBM;DATA;OPERACAO;QT;PRECOVENDA;TOTAL;USUARIO;PRECO_TABELA;SITTRIBUT;CODEPTO;DESCRICAODEPTO;CODFORNEC;FORNECEDOR;CODFISCAL
13;238579;1111;DOCE GOIABA TAMBAU 300G;20079990;2022;S;1;2,9;2,9;4622;2,9;0;38;MERCEARIA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;265783;1111;DOCE GOIABA TAMBAU 300G;20079990;2022;S;1;2,9;2,9;4550;2,9;0;38;MERCEARIA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;310569;1111;DOCE GOIABA TAMBAU 300G;20079990;2022;S;1;2,9;2,9;4652;2,9;0;38;MERCEARIA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;341794;1111;DOCE GOIABA TAMBAU 300G;20079990;2022;S;1;2,9;2,9;4579;2,9;0;38;MERCEARIA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;310466;1037;FARINHA MANDIOCA KIFARINHA 1KG;11062000;2022;S;1;5,6;5,6;4652;5,6;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238494;1037;FARINHA MANDIOCA KIFARINHA 1KG;11062000;2022;S;1;5,6;5,6;4622;5,6;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238600;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4622;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;297373;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4639;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;264769;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4416;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;332682;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;2;7,99;15,98;4238;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238526;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4622;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238525;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;2;7,99;15,98;4622;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
9;309705;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4554;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;264895;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4536;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238566;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4622;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;264735;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4416;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310515;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4422;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;125801;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4648;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;332696;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4238;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310564;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,88;7,88;4652;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;81778;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4649;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;264771;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;2;7,99;15,98;4416;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
9;341544;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4634;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;297542;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4620;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310544;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4652;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310544;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4652;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238599;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4622;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238565;1036;FEIJAO PRETO TP1 KICALDO 1KG;7133319;2022;S;1;7,99;7,99;4622;7,99;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;125627;1035;FEIJAO FRADINHO/MACASSAR TP1 KICALDO 1KG;7133399;2022;S;1;9,15;9,15;4648;9,15;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;323768;1035;FEIJAO FRADINHO/MACASSAR TP1 KICALDO 1KG;7133399;2022;S;1;9,15;9,15;1019;9,15;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;323768;1035;FEIJAO FRADINHO/MACASSAR TP1 KICALDO 1KG;7133399;2022;S;1;9,15;9,15;1019;9,15;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310483;1035;FEIJAO FRADINHO/MACASSAR TP1 KICALDO 1KG;7133399;2022;S;3;9,15;27,45;4652;9,15;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238614;1035;FEIJAO FRADINHO/MACASSAR TP1 KICALDO 1KG;7133399;2022;S;1;9,15;9,15;4622;9,15;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;264682;1035;FEIJAO FRADINHO/MACASSAR TP1 KICALDO 1KG;7133399;2022;S;1;9,15;9,15;4416;9,15;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;81683;1035;FEIJAO FRADINHO/MACASSAR TP1 KICALDO 1KG;7133399;2022;S;2;9,15;18,3;4544;9,15;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;125719;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4648;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;238755;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4530;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;332867;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4644;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;297370;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4639;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310501;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4422;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;81899;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4649;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
9;266636;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4458;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;297542;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4620;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310544;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;3;7,3;21,9;4652;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
6;310406;1034;FEIJAO CARIOCA TP1 KICALDO 1KG;7133399;2022;S;1;7,3;7,3;4422;7,3;41;38;MERCEARIA;58;SOMAR COMERCIO E TRANSP DE ALIM LTDA;5102
13;297697;989;CAFE SOLUVEL REFIL PILAO 50G;9011190;2022;S;1;5,5;5,5;4620;5,5;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;297697;989;CAFE SOLUVEL REFIL PILAO 50G;9011190;2022;S;1;5,5;5,5;4620;5,5;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;81667;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4544;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;238525;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4622;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;332744;984;CAFE VACUO PILAO 250G;9011190;2022;S;3;8,19;24,57;4644;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
9;265774;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4550;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;238525;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4622;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;125764;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4648;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;81972;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4649;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;238591;984;CAFE VACUO PILAO 250G;9011190;2022;S;2;8,19;16,38;4622;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;264792;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4416;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;332767;984;CAFE VACUO PILAO 250G;9011190;2022;S;2;8,175001;16,350002;4644;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;323707;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;1019;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;264795;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4416;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;238740;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4530;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;332711;984;CAFE VACUO PILAO 250G;9011190;2022;S;1;8,19;8,19;4238;8,19;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;332692;982;CAFE ALMOFADA PILAO 250G;9011190;2022;S;1;8,2;8,2;4238;8,2;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
9;309701;982;CAFE ALMOFADA PILAO 250G;9011190;2022;S;1;8,2;8,2;4554;8,2;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;81909;982;CAFE ALMOFADA PILAO 250G;9011190;2022;S;1;8,2;8,2;4649;8,2;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;332886;982;CAFE ALMOFADA PILAO 250G;9011190;2022;S;1;8,2;8,2;4644;8,2;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
13;264709;982;CAFE ALMOFADA PILAO 250G;9011190;2022;S;1;8,2;8,2;4416;8,2;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
9;309672;982;CAFE ALMOFADA PILAO 250G;9011190;2022;S;6;8,2;49,2;4554;8,2;0;38;MERCEARIA;4189;PARATY ATACADO E DISTRIBUIDORA LTDA;5102
6;323773;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;1019;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;323760;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;2;5,49;10,98;1019;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;264769;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4416;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;310527;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;2;5,49;10,98;4652;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;309756;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4554;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;310538;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,28;5,28;4652;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;238578;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4622;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;81905;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4649;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;323768;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;1019;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;264766;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;2;5,49;10,98;4416;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;332748;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4644;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;238785;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4530;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;238577;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;3;5,49;16,47;4622;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;332817;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4644;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;310479;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4652;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;238620;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4622;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;238575;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4622;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;265722;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2022;S;1;5,49;5,49;4550;5,49;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;310616;882;GELEIA F/VERM QUEENSBERRY 320G;20079910;2022;S;1;22,69;22,69;4652;22,69;0;38;MERCEARIA;61;HERO BRASIL S.A.;5102
13;125769;1015;DESINFETANTE LAVANDA URCA 500G;38089419;2022;S;1;2,59;2,59;4648;2,59;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
13;125679;1007;AMACIANTE ROUPA BRISA URCA 2L;34022000;2022;S;1;7,99;7,99;4648;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
13;125719;1007;AMACIANTE ROUPA BRISA URCA 2L;34022000;2022;S;1;7,99;7,99;4648;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
13;264687;1007;AMACIANTE ROUPA BRISA URCA 2L;34022000;2022;S;1;7,99;7,99;4416;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
6;332878;1007;AMACIANTE ROUPA BRISA URCA 2L;34022000;2022;S;1;7,99;7,99;4644;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
9;341703;1007;AMACIANTE ROUPA BRISA URCA 2L;34022000;2022;S;1;7,99;7,99;4634;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
6;310580;1007;AMACIANTE ROUPA BRISA URCA 2L;34022000;2022;S;2;7,99;15,98;4652;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
6;323727;1007;AMACIANTE ROUPA BRISA URCA 2L;34022000;2022;S;1;7,99;7,99;1019;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
6;332719;1004;AMACIANTE ROUPA PEROLA NATURAL URCA 2L;34022000;2022;S;1;7,99;7,99;4238;7,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
9;266562;852;FORMINHA PAPEL BCA N.5 INDAPOL 100UN;48025799;2022;S;1;1,25;1,25;4458;1,25;0;84;BAZAR;4140;MCBSS COMERCIO ATACADISTA DE EMBALAGENS EIRELI;5102
13;264710;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;2;2,79;5,58;4416;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;81749;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4544;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;337181;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4603;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;94598;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4609;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;163394;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4382;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;94594;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4609;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;238561;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4622;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;238561;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4622;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;341638;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4634;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;81675;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4544;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;265760;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4550;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;265760;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4550;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;337207;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4603;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;309721;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4554;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;297562;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4620;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;297562;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4620;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;297562;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4620;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;266713;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4458;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;266844;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;11;2,79;30,69;4458;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;125714;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4648;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;94591;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4609;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;309620;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4554;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;125805;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;2;2,79;5,58;4648;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;310459;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4652;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;264751;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4416;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;215011;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4458;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;266852;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4458;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;337243;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4603;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;337226;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4603;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;81906;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4649;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;337212;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4251;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;238684;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;4;2,79;11,16;4530;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;323738;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;2;2,79;5,58;1019;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;297388;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;3;2,79;8,37;4639;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;310604;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;6;2,79;16,74;4652;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;215052;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4458;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;341843;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4579;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;341861;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;3;2,79;8,37;4579;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;266662;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4458;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;341839;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4579;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;337107;959;REFRIGERANTE COCA COLA 350ML;22021000;2022;S;1;2,79;2,79;4251;2,79;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
